BertKeyWords,YakeKeyWords,TextRankKeywords
"[""croatian"", ""plenkovi"", ""plenkovis"", ""milanovi"", ""croatia"", ""candidate"", ""parliamentary"", ""zagreb"", ""partypolitical"", ""hdzaffiliated""]","[""president"", ""milanovi"", ""minister"", ""hdz"", ""croatia"", ""government"", ""plenkovi"", ""country"", ""prime"", ""corruption""]","[""president"", ""ha"", ""milanovi"", ""hdz"", ""croatia"", ""eu"", ""government"", ""corruption"", ""country"", ""said""]"
"[""ukrainelinked"", ""ukraine"", ""crimea"", ""slovakia"", ""ukrainian"", ""kyiv"", ""hungarian"", ""viktor"", ""budapest"", ""orbn""]","[""ukraine"", ""russia"", ""aid"", ""gmt"", ""russian"", ""war"", ""orbn"", ""attack"", ""hungary"", ""ukrainian""]","[""said"", ""ukraine"", ""gmt"", ""ha"", ""russia"", ""russian"", ""eu"", ""hungary"", ""updated"", ""aid""]"
"[""ukraine"", ""kyiv"", ""lviv"", ""putin"", ""2022"", ""2024"", ""russia"", ""sergei"", ""sergey"", ""evtushenko""]","[""getty"", ""photograph"", ""interactive"", ""image"", ""march"", ""lviv"", ""building"", ""location"", ""yuriy"", ""dyachyshynafp""]","[""2022"", ""interactive"", ""2024"", ""photograph"", ""image"", ""getty"", ""lviv"", ""building"", ""ukraine"", ""via""]"
"[""kharkiv"", ""ukraine"", ""russianoccupied"", ""lomikovska"", ""ukrainian"", ""sovietera"", ""aksyonov"", ""kyiv"", ""moscowinstalled"", ""bombardment""]","[""ukraine"", ""country"", ""russian"", ""krone"", ""tuesday"", ""air"", ""defence"", ""system"", ""company"", ""ukrainian""]","[""said"", ""ukraine"", ""country"", ""ha"", ""russian"", ""krone"", ""kyiv"", ""wa"", ""company"", ""ukrainian""]"
"[""ukraine"", ""kyiv"", ""putin"", ""moscow"", ""sergei"", ""ukrainian"", ""russia"", ""zelenskiy"", ""diplomat"", ""boris""]","[""ukraine"", ""gmt"", ""russia"", ""russian"", ""drone"", ""peace"", ""war"", ""sunday"", ""updated"", ""davos""]","[""ukraine"", ""said"", ""gmt"", ""russia"", ""russian"", ""drone"", ""country"", ""peace"", ""ha"", ""military""]"
"[""pelosi"", ""romney"", ""populist"", ""bannon"", ""msnbc"", ""conservative"", ""trump"", ""democrat"", ""moderate"", ""johnson""]","[""johnson"", ""ukraine"", ""house"", ""speaker"", ""democrat"", ""greene"", ""trump"", ""aid"", ""life"", ""columbia""]","[""johnson"", ""ukraine"", ""would"", ""house"", ""speaker"", ""right"", ""greene"", ""wa"", ""trump"", ""democrat""]"
"[""ukraine"", ""kyiv"", ""moscowallied"", ""ukrainian"", ""solskyi"", ""siniagovskyi"", ""ukrainianlinked"", ""kgb"", ""moscow"", ""detained""]","[""ukraine"", ""russian"", ""defence"", ""attack"", ""region"", ""air"", ""russia"", ""kyiv"", ""friday"", ""facility""]","[""said"", ""ukraine"", ""russian"", ""defence"", ""wa"", ""attack"", ""ha"", ""russia"", ""new"", ""two""]"
"[""crimea"", ""ukraine"", ""putin"", ""ukrainian"", ""kyiv"", ""moscow"", ""sergei"", ""bridge"", ""tatarstan"", ""kremlin""]","[""russia"", ""ukraine"", ""russian"", ""bridge"", ""ukrainian"", ""drone"", ""target"", ""official"", ""hur"", ""military""]","[""russia"", ""bridge"", ""russian"", ""ukraine"", ""said"", ""wa"", ""would"", ""ukrainian"", ""ha"", ""target""]"
"[""reparation"", ""victimblaming"", ""humanitarian"", ""victim"", ""donor"", ""justice"", ""aid"", ""zelenska"", ""compensation"", ""ukraine""]","[""survivor"", ""sexual"", ""violence"", ""ukraine"", ""support"", ""reparation"", ""conflictrelated"", ""ukrainian"", ""fund"", ""rape""]","[""survivor"", ""wa"", ""said"", ""sexual"", ""violence"", ""ukraine"", ""support"", ""reparation"", ""ukrainian"", ""huseynova""]"
"[""ukraine"", ""donetsk"", ""kursk"", ""crimea"", ""ukrainian"", ""moscowinstalled"", ""kyiv"", ""oblast"", ""voronezh"", ""artillery""]","[""ukraine"", ""russian"", ""bst"", ""attack"", ""ukrainian"", ""region"", ""russia"", ""governor"", ""force"", ""service""]","[""said"", ""ukraine"", ""russian"", ""bst"", ""ukrainian"", ""ha"", ""attack"", ""region"", ""u"", ""wa""]"
"[""missile"", ""crimea"", ""ukraine"", ""ballistic"", ""atacms"", ""weapon"", ""ukrainian"", ""longrange"", ""militaryaged"", ""targeted""]","[""ukraine"", ""russia"", ""ukrainian"", ""russian"", ""wednesday"", ""child"", ""abroad"", ""passport"", ""longrange"", ""package""]","[""ukraine"", ""russia"", ""said"", ""ukrainian"", ""wa"", ""russian"", ""abroad"", ""u"", ""ha"", ""passport""]"
"[""russianheld"", ""ukraine"", ""putin"", ""ukrainian"", ""sergei"", ""kremlin"", ""oblast"", ""biden"", ""senate"", ""kharkiv""]","[""ukraine"", ""defence"", ""russian"", ""russia"", ""town"", ""minister"", ""military"", ""tuesday"", ""aid"", ""ukrainian""]","[""ukraine"", ""russian"", ""defence"", ""said"", ""russia"", ""town"", ""military"", ""minister"", ""wa"", ""ukrainian""]"
"[""stuzhytsya"", ""stuzhytsyas"", ""poland"", ""carpathian"", ""slovakia"", ""ukraine"", ""nelya"", ""melnyks"", ""russian"", ""hanna""]","[""woman"", ""lack"", ""world"", ""film"", ""place"", ""trio"", ""support"", ""hanna"", ""stuzhytsya"", ""melnyks""]","[""woman"", ""film"", ""place"", ""hanna"", ""world"", ""lack"", ""would"", ""trio"", ""mean"", ""also""]"
"[""ukraine"", ""ukrainian"", ""kyivbuoyed"", ""zelenska"", ""donetsk"", ""kyiv"", ""moscowheld"", ""russian"", ""poland"", ""zaluzhnyi""]","[""ukraine"", ""russian"", ""gmt"", ""ukrainian"", ""russia"", ""updated"", ""border"", ""force"", ""country"", ""kyiv""]","[""ukraine"", ""russian"", ""said"", ""gmt"", ""russia"", ""ukrainian"", ""wa"", ""ha"", ""updated"", ""border""]"
"[""kursk"", ""missile"", ""airstrikes"", ""ukraine"", ""kushchevsk"", ""attacked"", ""moscow"", ""russia"", ""drone"", ""airfield""]","[""russia"", ""saturday"", ""region"", ""defence"", ""ukraine"", ""facility"", ""drone"", ""russian"", ""missile"", ""ukrainian""]","[""said"", ""russia"", ""saturday"", ""defence"", ""ukraine"", ""drone"", ""missile"", ""region"", ""moscow"", ""facility""]"
"[""ukraine"", ""ukrainian"", ""labour"", ""ukled"", ""support"", ""nato"", ""defence"", ""fund"", ""delivering"", ""goslow""]","[""ukraine"", ""fund"", ""defence"", ""international"", ""air"", ""mod"", ""government"", ""military"", ""contract"", ""year""]","[""ukraine"", ""ha"", ""defence"", ""fund"", ""wa"", ""contract"", ""government"", ""air"", ""year"", ""equipment""]"
"[""putin"", ""ukraine"", ""ukrainian"", ""russian"", ""aid"", ""gop"", ""republican"", ""kremlin"", ""johnson"", ""provide""]","[""ukraine"", ""johnson"", ""republican"", ""vote"", ""foreign"", ""speaker"", ""aid"", ""house"", ""taylor"", ""greene""]","[""ukraine"", ""johnson"", ""republican"", ""vote"", ""speaker"", ""foreign"", ""representative"", ""taylor"", ""u"", ""ha""]"
"[""aid"", ""bipartisan"", ""funding"", ""senate"", ""humanitarian"", ""democraticheld"", ""relief"", ""hamas"", ""ally"", ""ukraine""]","[""trump"", ""senate"", ""israel"", ""body"", ""people"", ""gull"", ""human"", ""ukraine"", ""day"", ""aid""]","[""wa"", ""said"", ""trump"", ""senate"", ""gull"", ""u"", ""body"", ""israel"", ""people"", ""ha""]"
"[""terror"", ""moscow"", ""putin"", ""threat"", ""terrorism"", ""terrorist"", ""alexei"", ""russian"", ""attacker"", ""kremlin""]","[""attack"", ""security"", ""putin"", ""russian"", ""ukraine"", ""ukrainian"", ""intelligence"", ""part"", ""friday"", ""fsb""]","[""attack"", ""security"", ""putin"", ""russian"", ""wa"", ""ukraine"", ""intelligence"", ""ukrainian"", ""fsb"", ""terror""]"
"[""missile"", ""atacms"", ""armament"", ""drone"", ""tactical"", ""donetsk"", ""ukraine"", ""ukrainian"", ""defence"", ""targeted""]","[""ukraine"", ""kyiv"", ""defence"", ""part"", ""military"", ""city"", ""zelenskiy"", ""system"", ""television"", ""russia""]","[""said"", ""ukraine"", ""kyiv"", ""ha"", ""part"", ""defence"", ""television"", ""military"", ""russia"", ""system""]"
"[""johnson"", ""gop"", ""republican"", ""greene"", ""bipartisan"", ""electionconspiracy"", ""resign"", ""biden"", ""georgia"", ""aid""]","[""johnson"", ""greene"", ""republican"", ""ukraine"", ""house"", ""vote"", ""party"", ""speaker"", ""aid"", ""thing""]","[""johnson"", ""republican"", ""greene"", ""ukraine"", ""said"", ""house"", ""speaker"", ""party"", ""vote"", ""aid""]"
"[""ukrainesoutheast"", ""airstrikes"", ""ukraine"", ""missile"", ""ukrainian"", ""russian"", ""orlivka"", ""moscow"", ""avdiivka"", ""attacked""]","[""ukraine"", ""russian"", ""force"", ""ukrainian"", ""russia"", ""troop"", ""minister"", ""tuesday"", ""president"", ""nato""]","[""ukraine"", ""said"", ""russian"", ""ukrainian"", ""force"", ""wa"", ""russia"", ""ha"", ""minister"", ""troop""]"
"[""ukraine"", ""crimea"", ""ukrainian"", ""kyiv"", ""crimean"", ""drone"", ""putin"", ""weapon"", ""cyberattacks"", ""debris""]","[""russian"", ""ukraine"", ""russia"", ""ukrainian"", ""ministry"", ""defence"", ""friday"", ""foreign"", ""year"", ""president""]","[""said"", ""russian"", ""ukraine"", ""russia"", ""ukrainian"", ""ha"", ""defence"", ""year"", ""ministry"", ""military""]"
"[""ukraine"", ""crimea"", ""putin"", ""russia"", ""russian"", ""vladimir"", ""kyiv"", ""kremlin"", ""nato"", ""threat""]","[""trump"", ""ukraine"", ""hill"", ""russia"", ""putin"", ""part"", ""president"", ""security"", ""thought"", ""aid""]","[""trump"", ""ukraine"", ""hill"", ""putin"", ""u"", ""russia"", ""new"", ""wa"", ""biden"", ""president""]"
"[""ukraine"", ""donetsk"", ""ukrainian"", ""kyiv"", ""manpower"", ""threat"", ""parliament"", ""putin"", ""russianheld"", ""trypilska""]","[""ukraine"", ""thursday"", ""attack"", ""russia"", ""plant"", ""russian"", ""military"", ""region"", ""power"", ""war""]","[""ukraine"", ""said"", ""thursday"", ""attack"", ""u"", ""military"", ""plant"", ""kishida"", ""russian"", ""manpower""]"
"[""cameron"", ""nato"", ""camerons"", ""putin"", ""trump"", ""campaign"", ""urged"", ""congressional"", ""secretary"", ""brexit""]","[""trump"", ""cameron"", ""vote"", ""country"", ""ukraine"", ""aid"", ""johnson"", ""american"", ""package"", ""foreign""]","[""u"", ""trump"", ""cameron"", ""vote"", ""ukraine"", ""johnson"", ""country"", ""wa"", ""american"", ""would""]"
"[""cameron"", ""putin"", ""camerons"", ""secretary"", ""trump"", ""brexit"", ""crimea"", ""ukraine"", ""foreign"", ""nato""]","[""cameron"", ""ukraine"", ""trump"", ""foreign"", ""republican"", ""secretary"", ""congress"", ""office"", ""putin"", ""aid""]","[""ukraine"", ""cameron"", ""trump"", ""u"", ""ha"", ""foreign"", ""republican"", ""congress"", ""said"", ""would""]"
"[""ukraine"", ""crimea"", ""missile"", ""kursk"", ""donetsk"", ""moscow"", ""alexei"", ""attacked"", ""samara"", ""syzran""]","[""region"", ""ukraine"", ""russia"", ""russian"", ""people"", ""claimed"", ""refinery"", ""missile"", ""attack"", ""friday""]","[""ukraine"", ""region"", ""said"", ""russia"", ""russian"", ""people"", ""claimed"", ""also"", ""wa"", ""attack""]"
"[""zelenskiy"", ""ukraine"", ""kyiv"", ""ukrainian"", ""donetsk"", ""missile"", ""airstrikes"", ""bombardment"", ""defence"", ""scholz""]","[""ukraine"", ""russia"", ""system"", ""saturday"", ""defence"", ""air"", ""zelenskiy"", ""region"", ""russian"", ""zaporizhzhia""]","[""said"", ""ukraine"", ""russia"", ""saturday"", ""system"", ""region"", ""zelenskiy"", ""defence"", ""wa"", ""village""]"
"[""nato"", ""ukraine"", ""macron"", ""kremlin"", ""poland"", ""ukrainian"", ""emmanuel"", ""eu"", ""biden"", ""plan""]","[""troop"", ""ukraine"", ""macron"", ""nato"", ""minister"", ""russia"", ""europe"", ""sending"", ""ground"", ""country""]","[""said"", ""ukraine"", ""troop"", ""macron"", ""nato"", ""minister"", ""europe"", ""russia"", ""wa"", ""also""]"
"[""moscow"", ""putin"", ""russian"", ""sergei"", ""russia"", ""soldier"", ""puellomota"", ""vladimir"", ""captured"", ""whereabouts""]","[""russian"", ""puellomota"", ""ukraine"", ""military"", ""massachusetts"", ""national"", ""image"", ""rhode"", ""island"", ""war""]","[""russian"", ""puellomota"", ""wa"", ""u"", ""ukraine"", ""military"", ""said"", ""war"", ""court"", ""rhode""]"
"[""ukraine"", ""kyiv"", ""kyivs"", ""czech"", ""artillery"", ""moscow"", ""howitzer"", ""pragueled"", ""prague"", ""ammunition""]","[""ukraine"", ""czech"", ""country"", ""shell"", ""initiative"", ""lipavsk"", ""minister"", ""russia"", ""supply"", ""european""]","[""ukraine"", ""said"", ""country"", ""czech"", ""ha"", ""shell"", ""initiative"", ""wa"", ""u"", ""russia""]"
"[""donetsk"", ""kursk"", ""ukraine"", ""russianspeaking"", ""ukrainiancontrolled"", ""moscow"", ""ukrainian"", ""kamikaze"", ""missile"", ""drone""]","[""russian"", ""region"", ""ukraine"", ""sunday"", ""ministry"", ""drone"", ""ukrainian"", ""russia"", ""attack"", ""launched""]","[""russian"", ""region"", ""said"", ""sunday"", ""ukraine"", ""drone"", ""one"", ""russia"", ""attack"", ""ukrainian""]"
"[""funding"", ""ukrainian"", ""ukraine"", ""johnson"", ""aid"", ""kyiv"", ""amended"", ""proposal"", ""loan"", ""bipartisan""]","[""house"", ""johnson"", ""ukraine"", ""speaker"", ""republican"", ""vote"", ""funding"", ""member"", ""aid"", ""bill""]","[""house"", ""johnson"", ""ukraine"", ""republican"", ""speaker"", ""member"", ""last"", ""funding"", ""vote"", ""aid""]"
"[""biden"", ""aid"", ""bipartisan"", ""ukraine"", ""humanitarian"", ""putin"", ""nato"", ""war"", ""lobbied"", ""reform""]","[""aid"", ""ukraine"", ""bill"", ""israel"", ""biden"", ""house"", ""gaza"", ""make"", ""support"", ""republican""]","[""ukraine"", ""aid"", ""bill"", ""israel"", ""biden"", ""said"", ""ha"", ""house"", ""wa"", ""president""]"
"[""ukraine"", ""crimea"", ""ukrainian"", ""russianinstalled"", ""donetsk"", ""moscow"", ""putin"", ""flag"", ""kyiv"", ""kursk""]","[""ukraine"", ""russia"", ""ukrainian"", ""region"", ""kyiv"", ""war"", ""gmt"", ""flag"", ""report"", ""russian""]","[""ukraine"", ""said"", ""russia"", ""ukrainian"", ""gmt"", ""war"", ""ha"", ""flag"", ""kyiv"", ""region""]"
"[""putin"", ""ukraine"", ""sergei"", ""russian"", ""ukrainian"", ""zaluzhnyi"", ""missile"", ""moscow"", ""kamikaze"", ""synegubov""]","[""ukraine"", ""russia"", ""russian"", ""drone"", ""ukrainian"", ""region"", ""zelenskiy"", ""defence"", ""minister"", ""war""]","[""ukraine"", ""russia"", ""russian"", ""ha"", ""said"", ""ukrainian"", ""drone"", ""region"", ""minister"", ""zelenskiy""]"
"[""tory"", ""election"", ""economy"", ""conclusion"", ""polling"", ""recession"", ""parliament"", ""labour"", ""struggling"", ""disastrous""]","[""government"", ""economy"", ""election"", ""reef"", ""economic"", ""labour"", ""plan"", ""sunak"", ""inflation"", ""rate""]","[""government"", ""economy"", ""election"", ""reef"", ""economic"", ""ha"", ""labour"", ""sunak"", ""tory"", ""plan""]"
"[""unemployment"", ""recession"", ""labour"", ""employment"", ""economy"", ""retirement"", ""wellbeing"", ""stagnant"", ""covid19"", ""optimism""]","[""people"", ""year"", ""number"", ""inactivity"", ""government"", ""health"", ""unemployment"", ""economic"", ""rising"", ""market""]","[""people"", ""wa"", ""year"", ""economic"", ""inactivity"", ""health"", ""government"", ""unemployment"", ""number"", ""one""]"
"[""sustainable"", ""environmental"", ""pollution"", ""polluting"", ""environment"", ""regulating"", ""biodiversity"", ""climate"", ""greenhouse"", ""polluter""]","[""climate"", ""human"", ""boyd"", ""people"", ""year"", ""industry"", ""environment"", ""subsidy"", ""fossil"", ""fuel""]","[""right"", ""climate"", ""human"", ""said"", ""boyd"", ""people"", ""year"", ""industry"", ""state"", ""ha""]"
"[""garrone"", ""garrones"", ""niger"", ""malian"", ""bribeincome"", ""migrant"", ""slavefarm"", ""film"", ""libyan"", ""matteo""]","[""seydou"", ""garrone"", ""boy"", ""people"", ""boat"", ""show"", ""part"", ""saving"", ""captain"", ""join""]","[""seydou"", ""go"", ""people"", ""saving"", ""boy"", ""captain"", ""garrone"", ""part"", ""boat"", ""le""]"
"[""scottish"", ""swinney"", ""minister"", ""jamie"", ""scotland"", ""snp"", ""nicola"", ""independent"", ""taxpayer"", ""conservative""]","[""swinney"", ""minister"", ""government"", ""people"", ""forbes"", ""scotland"", ""scottish"", ""snp"", ""independence"", ""place""]","[""swinney"", ""minister"", ""people"", ""government"", ""forbes"", ""wa"", ""scotland"", ""party"", ""scottish"", ""snp""]"
"[""tory"", ""parliament"", ""blair"", ""labour"", ""blairite"", ""minister"", ""election"", ""midland"", ""polly"", ""battleground""]","[""labour"", ""reef"", ""tory"", ""people"", ""feel"", ""election"", ""england"", ""inflation"", ""public"", ""growth""]","[""labour"", ""reef"", ""say"", ""tory"", ""people"", ""election"", ""growth"", ""england"", ""inflation"", ""public""]"
"[""eurozone"", ""eurozones"", ""recession"", ""euro"", ""eurostat"", ""gdp"", ""economy"", ""eu"", ""forecast"", ""2024""]","[""economy"", ""eurozone"", ""quarter"", ""year"", ""eurozones"", ""recession"", ""fourth"", ""growth"", ""final"", ""expanded""]","[""economy"", ""quarter"", ""eurozone"", ""ha"", ""year"", ""2023"", ""recession"", ""said"", ""growth"", ""wa""]"
"[""gdp"", ""brexit"", ""labour"", ""recession"", ""economy"", ""britain"", ""inflation"", ""oecd"", ""growth"", ""2025""]","[""investment"", ""economy"", ""oecd"", ""average"", ""government"", ""business"", ""growth"", ""showed"", ""year"", ""worker""]","[""uk"", ""ha"", ""investment"", ""economy"", ""oecd"", ""government"", ""average"", ""germany"", ""g7"", ""rate""]"
"[""sustainable"", ""economy"", ""gdp"", ""energyefficient"", ""economic"", ""renewable"", ""economics"", ""2050"", ""74bn"", ""zero""]","[""net"", ""energy"", ""economy"", ""report"", ""investment"", ""business"", ""green"", ""economic"", ""job"", ""found""]","[""net"", ""zero"", ""uk"", ""said"", ""energy"", ""investment"", ""report"", ""economy"", ""business"", ""new""]"
"[""inflation"", ""bank"", ""recession"", ""monetary"", ""refinance"", ""borrowing"", ""rate"", ""betting"", ""forecasting"", ""tory""]","[""bank"", ""rate"", ""economy"", ""year"", ""interest"", ""cut"", ""higher"", ""inflation"", ""expected"", ""wage""]","[""bank"", ""rate"", ""economy"", ""year"", ""cut"", ""interest"", ""uk"", ""could"", ""inflation"", ""many""]"
"[""recession"", ""labour"", ""unemployment"", ""inflation"", ""economy"", ""shortage"", ""employment"", ""wage"", ""sector"", ""forecasting""]","[""people"", ""labour"", ""rate"", ""work"", ""market"", ""economy"", ""pay"", ""recession"", ""unemployment"", ""growth""]","[""ha"", ""people"", ""labour"", ""rate"", ""work"", ""year"", ""market"", ""even"", ""month"", ""wa""]"
"[""happiness"", ""wellbeing"", ""society"", ""government"", ""enlightenment"", ""misery"", ""satisfaction"", ""economy"", ""manifesto"", ""politician""]","[""people"", ""wellbeing"", ""happiness"", ""life"", ""goal"", ""happy"", ""world"", ""pound"", ""spent"", ""government""]","[""people"", ""wellbeing"", ""happiness"", ""life"", ""goal"", ""better"", ""u"", ""happy"", ""want"", ""every""]"
"[""belgian"", ""belgium"", ""brussels"", ""employment"", ""eu2024be"", ""legislation"", ""worker"", ""employer"", ""eu"", ""uber""]","[""worker"", ""law"", ""minister"", ""platform"", ""text"", ""gig"", ""working"", ""economy"", ""million"", ""uber""]","[""worker"", ""eu"", ""right"", ""said"", ""law"", ""minister"", ""uber"", ""platform"", ""text"", ""working""]"
